Surface Tension (N/m),Liquid Density (kg/m^3),Liquid Viscosity (Pa.s),Liquid Superficial Velocity (m/sec),Gas Superficial Velocity (m/sec),Pressure Drop (Pa)
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.3382895659352,18.637452230736002,13720.572400000001
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,0.329088248604,6136.3364
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,0.9872647455072,8239.238200000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,1.9745294910144,11135.037400000001
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,2.9617942362168,12720.8322
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,3.9490589832480003,15271.893399999999
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,4.936323727536,18133.2188
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,5.923588471824,19167.4328
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,6.910853219160001,20167.173
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,9.318726115368001,16650.845400000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,11.648407643448001,18271.114
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,13.978089171528,19960.3302
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.6011296207976,16.307770699608,20339.542
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,0.329088248604,7860.0264
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,0.9872647455072,10617.930400000001
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,1.9745294910144,14858.207799999998
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,2.9617942362168,18340.0616
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,3.9490589832480003,20856.649
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,4.936323727536,23131.9198
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,5.923588471824,25062.4526
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,6.910853219160001,24166.1338
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,9.318726115368001,17719.533199999998
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,11.648407643448001,20822.1752
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,13.978089171528,22856.1294
0.055424999999999995,1083.5562075768341,0.0031003593600000003,1.8639696759648001,16.307770699608,22856.1294
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,0.329088248604,9170.0308
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,0.9872647455072,11893.461000000001
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,1.9745294910144,16685.3192
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,2.9617942362168,18995.0638
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,3.9490589832480003,23649.026800000003
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,4.936323727536,25545.0858
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,5.923588471824,26475.8784
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,6.910853219160001,27441.144800000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,9.318726115368001,23442.184
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,11.648407643448001,25234.821600000003
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.1268097308272003,13.978089171528,27441.144800000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,0.329088248604,11893.461000000001
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,0.9872647455072,15926.895600000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,1.9745294910144,21029.018
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,2.9617942362168,24959.0312
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,3.9490589832480003,28509.832599999998
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,4.936323727536,30716.1558
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,5.923588471824,31267.7366
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,6.910853219160001,28751.1492
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,9.318726115368001,23097.446
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,11.648407643448001,26406.930800000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.3896497856896,13.978089171528,29475.099000000002
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,0.329088248604,12548.4632
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,0.9872647455072,17030.057200000003
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,1.9745294910144,21546.125
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,2.9617942362168,26027.719
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,3.9490589832480003,29992.206
0.055424999999999995,1083.5562075768341,0.0031003593600000003,2.6524898408568,9.318726115368001,28889.044400000002
0.0616,1199.4818293277954,0.00144204,0.0493632372144,0.329088248604,-413.6856
0.0616,1199.4818293277954,0.00144204,0.0493632372144,0.9872647455072,-206.8428
0.0616,1199.4818293277954,0.00144204,0.0493632372144,1.9745294910144,-310.2642
0.0616,1199.4818293277954,0.00144204,0.0493632372144,2.9617942362168,-379.21180000000004
0.0616,1199.4818293277954,0.00144204,0.0493632372144,3.9490589832480003,-379.21180000000004
0.0616,1199.4818293277954,0.00144204,0.0493632372144,4.936323727536,-413.6856
0.0616,1199.4818293277954,0.00144204,0.0493632372144,5.923588471824,-310.2642
0.0616,1199.4818293277954,0.00144204,0.0493632372144,6.910853219160001,-379.21180000000004
0.0616,1199.4818293277954,0.00144204,0.0493632372144,9.318726115368001,-206.8428
0.0616,1199.4818293277954,0.00144204,0.0493632372144,11.648407643448001,-379.21180000000004
0.0616,1199.4818293277954,0.00144204,0.0493632372144,13.978089171528,-344.73800000000006
0.0616,1199.4818293277954,0.00144204,0.0493632372144,16.307770699608,-310.2642
0.0616,1199.4818293277954,0.00144204,0.0493632372144,18.637452230736002,-413.6856
0.0616,1199.4818293277954,0.00144204,0.0987264744288,0.329088248604,-379.21180000000004
0.0616,1199.4818293277954,0.00144204,0.0987264744288,0.9872647455072,-103.4214
0.0616,1199.4818293277954,0.00144204,0.0987264744288,1.9745294910144,-413.6856
0.0616,1199.4818293277954,0.00144204,0.0987264744288,2.9617942362168,1241.0568
0.0616,1199.4818293277954,0.00144204,0.0987264744288,3.9490589832480003,965.2664000000001
0.0616,1199.4818293277954,0.00144204,0.0987264744288,4.936323727536,723.9498
0.0616,1199.4818293277954,0.00144204,0.0987264744288,5.923588471824,103.4214
0.0616,1199.4818293277954,0.00144204,0.0987264744288,6.910853219160001,0.0
0.0616,1199.4818293277954,0.00144204,0.0987264744288,9.318726115368001,344.73800000000006
0.0616,1199.4818293277954,0.00144204,0.0987264744288,11.648407643448001,586.0546
0.0616,1199.4818293277954,0.00144204,0.0987264744288,13.978089171528,310.2642
0.0616,1199.4818293277954,0.00144204,0.0987264744288,16.307770699608,586.0546
0.0616,1199.4818293277954,0.00144204,0.0987264744288,18.637452230736002,137.89520000000002
0.0616,1199.4818293277954,0.00144204,0.148089711948,0.329088248604,-551.5808000000001
0.0616,1199.4818293277954,0.00144204,0.148089711948,0.9872647455072,-172.36900000000003
0.0616,1199.4818293277954,0.00144204,0.148089711948,1.9745294910144,655.0022
0.0616,1199.4818293277954,0.00144204,0.148089711948,2.9617942362168,930.7926000000001
0.0616,1199.4818293277954,0.00144204,0.148089711948,3.9490589832480003,861.845
0.0616,1199.4818293277954,0.00144204,0.148089711948,4.936323727536,310.2642
0.0616,1199.4818293277954,0.00144204,0.148089711948,5.923588471824,620.5284
0.0616,1199.4818293277954,0.00144204,0.148089711948,6.910853219160001,586.0546
0.0616,1199.4818293277954,0.00144204,0.148089711948,9.318726115368001,758.4236000000001
0.0616,1199.4818293277954,0.00144204,0.148089711948,11.648407643448001,1413.4258
0.0616,1199.4818293277954,0.00144204,0.148089711948,13.978089171528,1310.0044
0.0616,1199.4818293277954,0.00144204,0.148089711948,16.307770699608,482.63320000000004
0.0616,1199.4818293277954,0.00144204,0.148089711948,18.637452230736002,689.4760000000001
0.0616,1199.4818293277954,0.00144204,0.1974529491624,0.329088248604,-448.1594
0.0616,1199.4818293277954,0.00144204,0.1974529491624,0.9872647455072,137.89520000000002
0.0616,1199.4818293277954,0.00144204,0.1974529491624,1.9745294910144,1172.1092
0.0616,1199.4818293277954,0.00144204,0.1974529491624,2.9617942362168,1206.5829999999999
0.0616,1199.4818293277954,0.00144204,0.1974529491624,3.9490589832480003,1689.2162
0.0616,1199.4818293277954,0.00144204,0.1974529491624,4.936323727536,1206.5829999999999
0.0616,1199.4818293277954,0.00144204,0.1974529491624,5.923588471824,1551.3210000000001
0.0616,1199.4818293277954,0.00144204,0.1974529491624,6.910853219160001,1689.2162
0.0616,1199.4818293277954,0.00144204,0.1974529491624,9.318726115368001,1689.2162
0.0616,1199.4818293277954,0.00144204,0.1974529491624,11.648407643448001,758.4236000000001
0.0616,1199.4818293277954,0.00144204,0.1974529491624,13.978089171528,896.3188
0.0616,1199.4818293277954,0.00144204,0.1974529491624,16.307770699608,1551.3210000000001
0.0616,1199.4818293277954,0.00144204,0.1974529491624,18.637452230736002,1654.7424
0.0616,1199.4818293277954,0.00144204,0.2468161863768,0.329088248604,-275.79040000000003
0.0616,1199.4818293277954,0.00144204,0.2468161863768,0.9872647455072,172.36900000000003
0.0616,1199.4818293277954,0.00144204,0.2468161863768,1.9745294910144,827.3712
0.0616,1199.4818293277954,0.00144204,0.2468161863768,2.9617942362168,930.7926000000001
0.0616,1199.4818293277954,0.00144204,0.2468161863768,3.9490589832480003,1758.1638
0.0616,1199.4818293277954,0.00144204,0.2468161863768,4.936323727536,1034.214
0.0616,1199.4818293277954,0.00144204,0.2468161863768,5.923588471824,1103.1616000000001
0.0616,1199.4818293277954,0.00144204,0.2468161863768,6.910853219160001,1516.8472000000002
0.0616,1199.4818293277954,0.00144204,0.2468161863768,9.318726115368001,1241.0568
0.0616,1199.4818293277954,0.00144204,0.2468161863768,11.648407643448001,3378.4324
0.0616,1199.4818293277954,0.00144204,0.2468161863768,13.978089171528,1758.1638
0.0616,1199.4818293277954,0.00144204,0.2468161863768,16.307770699608,2275.2708000000002
0.0616,1199.4818293277954,0.00144204,0.2468161863768,18.637452230736002,1482.3734
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,0.329088248604,-206.8428
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,0.9872647455072,241.31660000000002
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,1.9745294910144,689.4760000000001
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,2.9617942362168,1378.9520000000002
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,3.9490589832480003,1723.69
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,4.936323727536,2585.535
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,5.923588471824,2861.3254
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,6.910853219160001,3481.8538000000003
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,9.318726115368001,2171.8494
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,11.648407643448001,4412.6464000000005
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,13.978089171528,2206.3232000000003
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,16.307770699608,2102.9018
0.0616,1199.4818293277954,0.00144204,0.29617942359120003,18.637452230736002,2861.3254
0.0616,1199.4818293277954,0.00144204,0.3455426608056,0.329088248604,-137.89520000000002
0.0616,1199.4818293277954,0.00144204,0.3455426608056,0.9872647455072,723.9498
0.0616,1199.4818293277954,0.00144204,0.3455426608056,1.9745294910144,586.0546
0.0616,1199.4818293277954,0.00144204,0.3455426608056,2.9617942362168,2861.3254
0.0616,1199.4818293277954,0.00144204,0.3455426608056,3.9490589832480003,3068.1682
0.0616,1199.4818293277954,0.00144204,0.3455426608056,4.936323727536,3068.1682
0.0616,1199.4818293277954,0.00144204,0.3455426608056,5.923588471824,2516.5874
0.0616,1199.4818293277954,0.00144204,0.3455426608056,6.910853219160001,2275.2708000000002
0.0616,1199.4818293277954,0.00144204,0.3455426608056,9.318726115368001,3033.6944000000003
0.0616,1199.4818293277954,0.00144204,0.3455426608056,11.648407643448001,3171.5896000000002
0.0616,1199.4818293277954,0.00144204,0.3455426608056,13.978089171528,3723.1704000000004
0.0616,1199.4818293277954,0.00144204,0.3455426608056,16.307770699608,3619.7490000000003
0.0616,1199.4818293277954,0.00144204,0.3455426608056,18.637452230736002,2620.0088
0.0616,1199.4818293277954,0.00144204,0.3949058983248,0.329088248604,103.4214
0.0616,1199.4818293277954,0.00144204,0.3949058983248,0.9872647455072,517.107
0.0616,1199.4818293277954,0.00144204,0.3949058983248,1.9745294910144,1206.5829999999999
0.0616,1199.4818293277954,0.00144204,0.3949058983248,2.9617942362168,1516.8472000000002
0.0616,1199.4818293277954,0.00144204,0.3949058983248,3.9490589832480003,2447.6398
0.0616,1199.4818293277954,0.00144204,0.3949058983248,4.936323727536,3171.5896000000002
0.0616,1199.4818293277954,0.00144204,0.3949058983248,5.923588471824,4309.225
0.0616,1199.4818293277954,0.00144204,0.3949058983248,6.910853219160001,3309.4848
0.0616,1199.4818293277954,0.00144204,0.3949058983248,9.318726115368001,3206.0634000000005
0.0616,1199.4818293277954,0.00144204,0.3949058983248,11.648407643448001,3033.6944000000003
0.0616,1199.4818293277954,0.00144204,0.3949058983248,13.978089171528,3481.8538000000003
0.0616,1199.4818293277954,0.00144204,0.3949058983248,16.307770699608,3102.6420000000003
0.0616,1199.4818293277954,0.00144204,0.3949058983248,18.637452230736002,2999.2206
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,0.329088248604,103.4214
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,0.9872647455072,413.6856
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,1.9745294910144,344.73800000000006
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,2.9617942362168,1206.5829999999999
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,3.9490589832480003,1689.2162
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,4.936323727536,2723.4302000000002
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,5.923588471824,3275.011
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,6.910853219160001,4550.5416000000005
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,9.318726115368001,3033.6944000000003
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,11.648407643448001,3550.8014000000003
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,13.978089171528,4412.6464000000005
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,16.307770699608,4929.7534
0.0616,1199.4818293277954,0.00144204,0.44426913553920006,18.637452230736002,4481.594
0.0616,1199.4818293277954,0.00144204,0.4936323727536,0.329088248604,310.2642
0.0616,1199.4818293277954,0.00144204,0.4936323727536,0.9872647455072,586.0546
0.0616,1199.4818293277954,0.00144204,0.4936323727536,1.9745294910144,2516.5874
0.0616,1199.4818293277954,0.00144204,0.4936323727536,2.9617942362168,2826.8516
0.0616,1199.4818293277954,0.00144204,0.4936323727536,3.9490589832480003,2895.7992
0.0616,1199.4818293277954,0.00144204,0.4936323727536,4.936323727536,4481.594
0.0616,1199.4818293277954,0.00144204,0.4936323727536,5.923588471824,4550.5416000000005
0.0616,1199.4818293277954,0.00144204,0.4936323727536,6.910853219160001,4171.3298
0.0616,1199.4818293277954,0.00144204,0.4936323727536,9.318726115368001,4309.225
0.0616,1199.4818293277954,0.00144204,0.4936323727536,11.648407643448001,4722.9106
0.0616,1199.4818293277954,0.00144204,0.4936323727536,13.978089171528,4378.1726
0.0616,1199.4818293277954,0.00144204,0.4936323727536,16.307770699608,5550.281800000001
0.0616,1199.4818293277954,0.00144204,0.4936323727536,18.637452230736002,4722.9106
0.0616,1199.4818293277954,0.00144204,0.5497694010432,0.329088248604,517.107
0.0616,1199.4818293277954,0.00144204,0.5497694010432,0.9872647455072,792.8974000000001
0.0616,1199.4818293277954,0.00144204,0.5497694010432,1.9745294910144,1413.4258
0.0616,1199.4818293277954,0.00144204,0.5497694010432,2.9617942362168,3171.5896000000002
0.0616,1199.4818293277954,0.00144204,0.5497694010432,3.9490589832480003,3998.9608
0.0616,1199.4818293277954,0.00144204,0.5497694010432,4.936323727536,4516.067800000001
0.0616,1199.4818293277954,0.00144204,0.5497694010432,5.923588471824,4309.225
0.0616,1199.4818293277954,0.00144204,0.5497694010432,6.910853219160001,4998.701
0.0616,1199.4818293277954,0.00144204,0.5497694010432,9.318726115368001,2930.273
0.0616,1199.4818293277954,0.00144204,0.5497694010432,11.648407643448001,5653.7032
0.0616,1199.4818293277954,0.00144204,0.5497694010432,13.978089171528,5653.7032
0.0616,1199.4818293277954,0.00144204,0.5497694010432,16.307770699608,4343.6988
0.0616,1199.4818293277954,0.00144204,0.5497694010432,18.637452230736002,6377.653
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,0.329088248604,2068.428
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,0.9872647455072,2551.0612
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,1.9745294910144,4274.7512
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,2.9617942362168,4343.6988
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,3.9490589832480003,5619.2294
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,4.936323727536,5688.177
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,5.923588471824,7067.129
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,6.910853219160001,7377.3932
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,9.318726115368001,6205.284000000001
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,11.648407643448001,6860.2862000000005
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,13.978089171528,6998.1813999999995
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,16.307770699608,8135.8168
0.0616,1199.4818293277954,0.00144204,0.8126094559056001,18.637452230736002,6756.8648
0.0616,1199.4818293277954,0.00144204,1.0754495110728,0.329088248604,3240.5371999999998
0.0616,1199.4818293277954,0.00144204,1.0754495110728,0.9872647455072,4343.6988
0.0616,1199.4818293277954,0.00144204,1.0754495110728,1.9745294910144,5791.5984
0.0616,1199.4818293277954,0.00144204,1.0754495110728,2.9617942362168,8308.185800000001
0.0616,1199.4818293277954,0.00144204,1.0754495110728,3.9490589832480003,8549.5024
0.0616,1199.4818293277954,0.00144204,1.0754495110728,4.936323727536,8687.3976
0.0616,1199.4818293277954,0.00144204,1.0754495110728,5.923588471824,11031.616000000002
0.0616,1199.4818293277954,0.00144204,1.0754495110728,6.910853219160001,10066.3496
0.0616,1199.4818293277954,0.00144204,1.0754495110728,9.318726115368001,7791.078799999999
0.0616,1199.4818293277954,0.00144204,1.0754495110728,11.648407643448001,9514.7688
0.0616,1199.4818293277954,0.00144204,1.0754495110728,13.978089171528,9825.033000000001
0.0616,1199.4818293277954,0.00144204,1.0754495110728,16.307770699608,10480.0352
0.0616,1199.4818293277954,0.00144204,1.0754495110728,18.637452230736002,9307.926000000001
0.0616,1199.4818293277954,0.00144204,1.3382895659352,0.329088248604,4653.963000000001
0.0616,1199.4818293277954,0.00144204,1.3382895659352,0.9872647455072,6584.4958
0.0616,1199.4818293277954,0.00144204,1.3382895659352,1.9745294910144,9928.4544
0.0616,1199.4818293277954,0.00144204,1.3382895659352,2.9617942362168,10583.4566
0.0616,1199.4818293277954,0.00144204,1.3382895659352,3.9490589832480003,12686.358400000001
0.0616,1199.4818293277954,0.00144204,1.3382895659352,4.936323727536,14513.4698
0.0616,1199.4818293277954,0.00144204,1.3382895659352,5.923588471824,15961.3694
0.0616,1199.4818293277954,0.00144204,1.3382895659352,6.910853219160001,17857.4284
0.0616,1199.4818293277954,0.00144204,1.3382895659352,9.318726115368001,12445.041799999999
0.0616,1199.4818293277954,0.00144204,1.3382895659352,11.648407643448001,14685.8388
0.0616,1199.4818293277954,0.00144204,1.3382895659352,13.978089171528,13375.8344
0.0616,1199.4818293277954,0.00144204,1.3382895659352,16.307770699608,17099.0048
0.0616,1199.4818293277954,0.00144204,1.3382895659352,18.637452230736002,16581.8978
0.0616,1199.4818293277954,0.00144204,1.6011296207976,0.329088248604,5998.4412
0.0616,1199.4818293277954,0.00144204,1.6011296207976,0.9872647455072,7480.8146
0.0616,1199.4818293277954,0.00144204,1.6011296207976,1.9745294910144,9928.4544
0.0616,1199.4818293277954,0.00144204,1.6011296207976,2.9617942362168,12651.8846
0.0616,1199.4818293277954,0.00144204,1.6011296207976,3.9490589832480003,12927.675000000001
0.0616,1199.4818293277954,0.00144204,1.6011296207976,4.936323727536,18822.6948
0.0616,1199.4818293277954,0.00144204,1.6011296207976,5.923588471824,18236.6402
0.0616,1199.4818293277954,0.00144204,1.6011296207976,6.910853219160001,19512.1708
0.0616,1199.4818293277954,0.00144204,1.6011296207976,9.318726115368001,12376.0942
0.0616,1199.4818293277954,0.00144204,1.6011296207976,11.648407643448001,15065.0506
0.0616,1199.4818293277954,0.00144204,1.6011296207976,13.978089171528,20063.751600000003
0.0616,1199.4818293277954,0.00144204,1.6011296207976,16.307770699608,20408.4896
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,0.329088248604,7722.131200000001
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,0.9872647455072,10031.875800000002
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,1.9745294910144,13996.362799999999
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,2.9617942362168,15616.631400000002
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,3.9490589832480003,17305.847599999997
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,4.936323727536,21373.756
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,5.923588471824,25889.8238
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,6.910853219160001,26200.088
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,9.318726115368001,18029.797400000003
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,11.648407643448001,23200.867400000003
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,13.978089171528,22994.0246
0.0616,1199.4818293277954,0.00144204,1.8639696759648001,16.307770699608,23407.7102
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,0.329088248604,9411.3474
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,0.9872647455072,11652.1444
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,1.9745294910144,14823.734
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,2.9617942362168,20201.646800000002
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,3.9490589832480003,23062.972200000004
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,4.936323727536,26337.9832
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,5.923588471824,28647.727800000004
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,6.910853219160001,28440.885000000002
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,9.318726115368001,22511.3914
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,11.648407643448001,25269.295400000003
0.0616,1199.4818293277954,0.00144204,2.1268097308272003,13.978089171528,25062.4526
0.0616,1199.4818293277954,0.00144204,2.3896497856896,0.329088248604,11135.037400000001
0.0616,1199.4818293277954,0.00144204,2.3896497856896,0.9872647455072,14341.1008
0.0616,1199.4818293277954,0.00144204,2.3896497856896,1.9745294910144,19615.592200000003
0.0616,1199.4818293277954,0.00144204,2.3896497856896,2.9617942362168,22339.0224
0.0616,1199.4818293277954,0.00144204,2.3896497856896,3.9490589832480003,28302.989800000003
0.0616,1199.4818293277954,0.00144204,2.3896497856896,4.936323727536,31026.420000000002
0.0616,1199.4818293277954,0.00144204,2.3896497856896,5.923588471824,31922.7388
0.0616,1199.4818293277954,0.00144204,2.3896497856896,6.910853219160001,31198.789000000004
0.0616,1199.4818293277954,0.00144204,2.3896497856896,9.318726115368001,26613.7736
0.0616,1199.4818293277954,0.00144204,2.3896497856896,11.648407643448001,29819.837000000003
0.0616,1199.4818293277954,0.00144204,2.3896497856896,13.978089171528,31888.265
0.0616,1199.4818293277954,0.00144204,2.6524898408568,0.329088248604,12858.7274
0.0616,1199.4818293277954,0.00144204,2.6524898408568,0.9872647455072,17616.111800000002
0.0616,1199.4818293277954,0.00144204,2.6524898408568,1.9745294910144,20684.28
0.0616,1199.4818293277954,0.00144204,2.6524898408568,2.9617942362168,25751.9286
0.0616,1199.4818293277954,0.00144204,2.6524898408568,3.9490589832480003,29199.308600000004
0.0616,1199.4818293277954,0.00144204,2.6524898408568,9.318726115368001,31336.6842
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,0.329088248604,-930.7926000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,0.9872647455072,-792.8974000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,1.9745294910144,413.6856
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,2.9617942362168,68.94760000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,3.9490589832480003,-586.0546
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,4.936323727536,-620.5284
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,5.923588471824,-517.107
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,6.910853219160001,-655.0022
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,9.318726115368001,-689.4760000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,11.648407643448001,-448.1594
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,13.978089171528,-482.63320000000004
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,16.307770699608,-310.2642
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0493632372144,18.637452230736002,-586.0546
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,0.329088248604,-551.5808000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,0.9872647455072,241.31660000000002
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,1.9745294910144,827.3712
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,2.9617942362168,1551.3210000000001
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,3.9490589832480003,-34.473800000000004
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,4.936323727536,310.2642
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,5.923588471824,379.21180000000004
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,6.910853219160001,517.107
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,9.318726115368001,1930.5328000000002
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,11.648407643448001,620.5284
0.056299999999999996,1506.7935257690383,0.0029527384799999997,0.0987264744288,13.978089171528,517.107
